# k    Ps    Pt    Pv    r    ns
0.001	2.37370526766677e-09	3.4784982378280775e-10	1.0810195984098111e-16	0.14654297166586575	0.9782392059103489
0.0011233240329780276	2.3677059393118118e-09	3.4706969811348064e-10	7.330942102266678e-15	0.14658479853894296	0.9611460201500658
0.0012618568830660211	2.352351134149706e-09	3.463232732522631e-10	9.469190588259852e-15	0.14722431027604518	0.9614593903637725
0.0014174741629268048	2.346576800499731e-09	3.4554589080460407e-10	2.283085947977349e-14	0.14725530855457875	0.975711686238206
0.0015922827933410922	2.3390999740002177e-09	3.4476073616238054e-10	2.434635731560659e-14	0.1473903381618987	0.9612469512784174
0.001788649529057435	2.325521308858638e-09	3.4402172822499244e-10	2.3061980579582653e-14	0.1479331653141625	0.9617410833611605
0.002009233002565048	2.3183780006575153e-09	3.43232659087012e-10	1.205538826392885e-14	0.14804861803798508	0.9610413085982409
0.002257019719633919	2.304544517758157e-09	3.424971798446834e-10	9.396786749738844e-15	0.14861816606513722	0.9614973638106412
0.0025353644939701114	2.297709352113241e-09	3.4171024955849326e-10	5.501333143207146e-16	0.14871778680110986	0.96084459944373
0.002848035868435802	2.2836524597750857e-09	3.409722674520912e-10	6.494399476539316e-17	0.14931005197072464	0.9612512407104946
0.0031992671377973846	2.27709461271779e-09	3.401875307070031e-10	5.0096127504885085e-15	0.14939543082971757	0.9606561918334713
0.003593813663804626	2.262850638858455e-09	3.394470189794216e-10	7.413392102153406e-15	0.15000858348771226	0.9610248357782125
0.004037017258596553	2.2565459971128712e-09	3.386640455847198e-10	1.980402118303873e-14	0.15008071894746314	0.960475352406991
0.004534878508128582	2.2421439945042475e-09	3.3792148982119424e-10	2.1626443063085874e-14	0.1507135539240471	0.960798023628871
0.0050941380148163806	2.236064851098004e-09	3.3714017690424e-10	2.3340444006960694e-14	0.15077388150826204	0.9602860077964076
0.00572236765935022	2.221528995063095e-09	3.3639567084672616e-10	2.316765145498171e-14	0.1514252893364428	0.960585118473674
0.006428073117284319	2.2156598799654855e-09	3.3561577500263785e-10	1.0022563035065473e-14	0.1514744108684524	0.9601294694829412
0.007220809018385464	2.2010233994999525e-09	3.3486846544870773e-10	9.396347009999189e-15	0.15214216510591666	0.9603744003208773
0.008111308307896872	2.1953335168462433e-09	3.3409097111165786e-10	4.9441847162331204e-17	0.1521823306335722	0.974466294911045
0.009111627561154887	2.187990830020642e-09	3.3330592166268606e-10	5.301574586532528e-15	0.15233424066020496	0.9601764514590247
0.010235310218990263	2.1750934836676866e-09	3.325658883188471e-10	8.053613083499479e-15	0.15289728502062713	0.9605711529364924
0.011497569953977356	2.16801751114532e-09	3.3178150189093563e-10	2.0392504958747045e-14	0.15303451203014598	0.9599818700519881
0.01291549665014884	2.154942527352968e-09	3.310405134593508e-10	2.2354347099120755e-14	0.15361918439002906	0.9603453652772399
0.014508287784959394	2.1481137104851713e-09	3.302526028349583e-10	2.2059789025104182e-14	0.15374074529805393	0.9597928569938611
0.016297508346206444	2.134884403004943e-09	3.295148550655773e-10	2.1625785438403926e-14	0.15434786754813082	0.960123027701331
0.01830738280295368	2.1282825784593665e-09	3.2872865079817516e-10	7.563832083746953e-15	0.1544572389612554	0.9596089149506511
0.020565123083486514	2.114922496290615e-09	3.279889340912762e-10	6.820246358672135e-15	0.15508319319811456	0.9599033861028519
0.02310129700083159	2.108526807838833e-09	3.272043805256964e-10	1.4813863700466462e-16	0.1551815131347889	0.9594294255909888
0.02595024211399736	2.09505977723658e-09	3.264627684621014e-10	3.3032906361328997e-16	0.15582503755225136	0.9596932358263652
0.029150530628251757	2.0888523193225534e-09	3.256795331458896e-10	1.145891089634215e-14	0.1559131443296635	0.9592538547234271
0.03274549162877728	2.075298856259592e-09	3.249363971313093e-10	1.23586764962014e-14	0.15657330323833807	0.9594907978851044
0.036783797718286326	2.0692639805175345e-09	3.2415439763121603e-10	2.3881922314513393e-14	0.1566520273310625	0.9590816435480753
0.04132012400115337	2.0556419857190394e-09	3.2340981111115353e-10	2.4202869791031315e-14	0.15732788752027196	0.9592859534741506
0.046415888336127795	2.0497616721815523e-09	3.2262897698354585e-10	1.7548177062637104e-14	0.1573982874995283	0.9588968927084547
0.052140082879996844	2.0360838089287073e-09	3.2188303353234063e-10	1.4045655699665474e-14	0.15808928498955085	0.9590903904594988
0.05857020818056667	2.0303508159467067e-09	3.211031450587553e-10	2.3841200700091064e-15	0.15815155811338552	0.9721374445428237
0.0657933224657568	2.0229318437439598e-09	3.2031762167135734e-10	2.678403618361159e-15	0.1583432593945066	0.9588939177311839
0.07390722033525779	2.011031877675027e-09	3.195770644318223e-10	3.404087681626417e-15	0.1589119834347372	0.9591729095758373
0.08302175681319744	2.0038135190545192e-09	3.1879201131754435e-10	1.7967006751522532e-14	0.15909265422461238	0.9587065900199987
0.093260334688322	1.9918099764863935e-09	3.1805076175892267e-10	2.0647722773448345e-14	0.15967926936482807	0.9589577319133635
0.10476157527896651	1.9847765433193126e-09	3.172661222527118e-10	2.316443785368789e-14	0.1598497943361021	0.9585194603730949
0.11768119524349979	1.972685942689108e-09	3.1652426705520363e-10	2.1345066761345727e-14	0.16045345090446933	0.9587467715451812
0.13219411484660287	1.9658239683093895e-09	3.1574004627777886e-10	9.187153013371638e-15	0.16061460810721298	0.9583347649569548
0.1484968262254465	1.9536615993774785e-09	3.1499756563831616e-10	5.765632558175083e-15	0.16123445623269048	0.9585372597947356
0.1668100537200059	1.9469574949966427e-09	3.142137857045609e-10	8.314198761830702e-17	0.16138708036104443	0.9581521459748689
0.1873817422860383	1.9347385460739777e-09	3.1347066993941377e-10	1.0683723280325125e-15	0.16202223839263277	0.958332907102887
0.21049041445120198	1.928180440523486e-09	3.1268318365288485e-10	1.421276281483551e-14	0.16216489757981042	0.9579711738445517
0.23644894126454072	1.9159181352157248e-09	3.1194358897881496e-10	1.587134146571155e-14	0.16281676301565534	0.9581290344382104
0.26560877829466867	1.9094939319649693e-09	3.1115699352151236e-10	2.3540303923358022e-14	0.16295259613698562	0.9577915493077025
0.298364724028334	1.89720153958513e-09	3.104163340446178e-10	2.3274006400616232e-14	0.1636180066101454	0.9579237826489702
0.3351602650938841	1.890898248796238e-09	3.0963070488576773e-10	1.1204319337735752e-14	0.16374794629107162	0.9570462723228882
0.37649358067924676	1.8783421666821987e-09	3.088462138249267e-10	9.707085258591782e-15	0.16442489515659217	0.9571901817908806
0.4229242874389499	1.8721641968846206e-09	3.080651694961105e-10	3.619218384269383e-18	0.16455029425770834	0.9574357769663411
0.4750810162102798	1.8598387479262618e-09	3.0731885195866146e-10	6.417054990154501e-16	0.16523951460916972	0.9575225453629088
0.5336699231206307	1.8537590471625736e-09	3.0653808835379874e-10	1.0972611203367547e-14	0.16536026557658415	0.9572583327516231
0.5994842503189409	1.8414416058281323e-09	3.057913614381201e-10	1.505542787924041e-14	0.1660608517100382	0.957325789972401
0.6734150657750821	1.8354508412821892e-09	3.0501083646484573e-10	2.3346139472179865e-14	0.16617761130108752	0.9570808854197312
0.7564633275546291	1.8231511987851474e-09	3.042637474756826e-10	2.2888570488610022e-14	0.16688892708318873	0.9571297635211861
0.8497534359086438	1.8172405972313707e-09	3.034834250396763e-10	1.0536142621290817e-14	0.1670023361254662	0.9569031745530423
0.9545484566618337	1.804967858216042e-09	3.027360089938078e-10	8.603842713000776e-15	0.16772376727695307	0.9569341966844677
